cik,fyear,status_label,3_current_assets,3_total_assets,3_cost_of_goods_sold,3_total_long_term_debt,3_depreciation_and_amortization,3_ebit,3_ebitda,3_gross_profit,3_inventory,3_total_current_liabilities,3_net_income,3_retained_earnings,3_total_receivables,3_total_revenue,3_market_value,3_total_liabilities,3_net_sales,3_total_operating_expenses,2_current_assets,2_total_assets,2_cost_of_goods_sold,2_total_long_term_debt,2_depreciation_and_amortization,2_ebit,2_ebitda,2_gross_profit,2_inventory,2_total_current_liabilities,2_net_income,2_retained_earnings,2_total_receivables,2_total_revenue,2_market_value,2_total_liabilities,2_net_sales,2_total_operating_expenses,1_current_assets,1_total_assets,1_cost_of_goods_sold,1_total_long_term_debt,1_depreciation_and_amortization,1_ebit,1_ebitda,1_gross_profit,1_inventory,1_total_current_liabilities,1_net_income,1_retained_earnings,1_total_receivables,1_total_revenue,1_market_value,1_total_liabilities,1_net_sales,1_total_operating_expenses
C1773,2006,failed,43.51600000000001,53.823,230.822,0.0,3.468,-14.352,-10.884,-1.18,2.24,26.648000000000003,-14.433,-11.527,26.252,229.642,29.5837,26.783,229.642,240.526,49.455,56.934,154.071,0.0,3.693,-9.179,-5.4860000000000015,2.5660000000000003,2.932,16.822,-8.51,3.313,15.672,156.637,53.3286,17.177,156.637,162.123,39.709,49.07,133.92600000000002,0.0,3.091,9.958,13.049,24.571,4.72,14.148,6.53,11.823,13.158,158.497,71.7963,14.954,158.497,145.44799999999995
C1774,2002,alive,41.487,396.482,121.554,261.946,79.057,-13.163,65.89399999999999,116.843,0.0,50.433,-42.607,-290.31,33.525,238.397,20.9807,312.875,238.397,172.503,39.293,433.038,120.548,264.761,83.824,-25.831,57.993,118.861,0.0,39.974,-85.71600000000002,-248.285,33.46,239.409,94.1962,306.377,239.409,181.416,42.521,439.294,123.412,248.465,84.49700000000001,-10.268,74.229,141.968,0.0,65.77199999999999,-39.043,-129.064,36.959,265.38,267.3475,314.237,265.38,191.151
C1775,2008,alive,75.443,179.59400000000005,61.828,0.0,4.126,12.223,16.349,88.60700000000001,0.0,72.795,7.165,-298.27,27.02,150.435,40.6063,74.62899999999998,150.435,134.086,66.362,172.37599999999995,54.972,0.0,4.558,9.567,14.125,82.37799999999999,0.0,60.713,63.0,-298.815,31.271,137.35,84.6811,64.32300000000001,137.35,123.225,78.758,116.198,43.202,0.0,7.0,12.255,19.255,81.999,0.0,68.001,11.945,-355.755,24.611,125.201,119.29,73.727,125.201,105.946
C1776,2001,alive,19.196,31.558000000000003,2.0540000000000003,0.054,0.525,-2.721,-2.196,1.436,11.429,12.817,-1.908,-1.844,2.1,3.49,8.5338,12.871,3.49,5.686,30.252,30.252,17.066,0.0,2.18,-0.303,1.877,1.877,0.0,4.35,3.547,0.064,14.437,18.943,26.027,4.35,18.943,17.066,17.312,23.946,14.741,0.016,2.401,-0.037,2.364,2.364,0.0,1.385,-0.205,-3.483,2.129,17.105,12.5606,1.664,17.105,14.741
C1777,2006,alive,1136.936,4282.415,1519.554,1060.121,130.996,269.081,400.077,1288.1760000000004,0.0,1102.134,155.638,922.99,571.318,2807.73,4249.9484,2357.304,2807.73,2407.653,1248.288,4374.111,1392.4,584.567,124.227,259.041,383.268,1127.023,0.0,1892.463,172.15200000000004,691.3589999999997,614.806,2519.423,3172.2733,2692.051,2519.423,2136.155,1279.96,3017.977000000001,1163.18,600.423,120.879,256.532,377.411,962.593,0.0,608.2919999999998,190.419,634.934,349.621,2125.773,2945.9947,1386.3529999999994,2125.773,1748.362
C1778,2003,alive,29.28,53.853,69.294,11.859000000000002,5.08,-1.087,3.993,30.246,0.0,18.2,-1.755,-88.36200000000002,12.74,99.54,42.4256,30.937,99.54,95.547,29.911,43.65600000000001,63.197,0.938,4.4510000000000005,-7.838999999999999,-3.388,29.428,0.0,17.551,-17.464000000000002,-86.60700000000001,12.197,92.625,28.4196,18.489,92.625,96.013,35.416,58.607,51.889,0.0,4.832,-10.833,-6.001,34.832,0.0,16.383,-17.565,-69.143,14.87,86.721,90.1152,16.383,86.721,92.722
C1779,2007,alive,847.8960000000003,1215.39,2676.9040000000005,286.2290000000001,31.652,129.987,161.639,316.178,309.985,411.968,63.677,166.759,403.132,2993.082000000001,487.44,782.1310000000003,2993.082000000001,2831.443,725.325,1026.819,2637.005,292.675,27.913,123.98,151.893,301.148,289.334,287.094,57.349,96.345,335.62,2938.153,677.9343,639.165,2938.153,2786.26,541.539,828.192,1597.164,279.226,23.92,64.189,88.109,197.802,238.355,270.975,31.912,35.596,259.615,1794.966,347.3165,601.717,1794.966,1706.8570000000002
C1780,2006,alive,66.289,456.417,78.795,176.577,20.059,72.96,93.019,191.763,6.199,34.478,33.806,32.52,33.71,270.558,1054.0641,261.105,270.558,177.53900000000004,58.149,347.545,63.738,110.802,13.242,55.089,68.331,143.689,5.9110000000000005,29.658,30.49,13.589,31.527,207.427,917.768,161.247,207.427,139.096,49.41,246.919,54.093,57.5,10.624,33.14,43.764,104.302,3.713,24.594,16.61,-12.667,19.718,158.395,379.1808,95.055,158.395,114.631
C1781,2004,alive,206.489,333.35,2.7510000000000003,94.0,14.125,-70.8,-56.675,75.375,12.325,36.735,-65.874,-492.451,29.122,78.126,885.2477,139.039,78.126,134.80100000000002,225.33900000000003,289.1690000000001,108.959,0.0,11.554,-61.624,-50.07,-50.07,16.741,21.149,-75.234,-426.291,23.064,58.889,540.2153,30.434,58.889,108.959,298.492,359.806,0.076,0.0,7.935,-84.04899999999998,-76.11399999999998,36.424,21.65,35.939,-129.762,-362.047,15.684,36.5,344.9655,35.939,36.5,112.614
C1782,2006,alive,132.023,443.028,135.533,238.525,24.447,64.374,88.821,523.322,0.0,204.304,32.702,68.596,21.014,658.855,415.2395,459.197,658.855,570.034,147.02700000000004,447.162,100.933,238.96400000000003,21.686,62.552,84.238,478.906,0.0,242.817,25.549,35.532,12.559,579.839,377.2497,495.59,579.839,495.601,241.37,453.162,80.973,238.523,13.252,52.87,66.122,407.766,0.0,252.302,27.96,9.758,10.557,488.739,303.2199,499.245,488.739,422.617
C1783,2006,alive,139.63299999999998,446.638,801.77,147.662,26.057,18.095,44.152,381.252,67.753,152.078,-16.588,-96.577,7.581,1183.022,428.4521,338.042,1183.022,1138.87,122.796,418.87,770.115,148.181,26.281,14.761,41.042,353.842,63.056,133.39700000000002,3.185,-80.084,4.006,1123.957,351.0327,309.328,1123.957,1082.915,106.376,405.56,723.255,148.675,28.059,-4.894,23.165,324.909,54.96,131.312,-40.019,-83.54299999999998,3.86,1048.164,250.9881,304.459,1048.164,1024.999
C1784,2013,alive,869.7689999999999,3145.821,212.413,830.33,43.194,108.455,151.649,842.029,57.663,310.828,-18.571,31.417,123.155,1054.442,5125.8564,1752.09,1054.442,902.793,1157.05,1932.385,192.745,381.211,33.279,250.818,284.097,733.6139999999997,41.947,258.518,154.075,49.714,93.467,926.359,2721.2237,941.637,926.359,642.262,1043.274,1887.455,160.356,470.146,12.508,241.447,253.955,593.616,34.89,252.385,33.023,-104.487,87.8,753.972,2481.8364,1087.598,753.972,500.017
C1785,2003,alive,0.726,0.885,0.016,0.044,0.249,-0.228,0.021,3.987,0.004,2.658,-0.45,-63.996,0.605,4.003,4.1852,2.7430000000000003,4.003,3.982,0.653,0.972,7.954,0.0,0.498,-4.899,-4.401,-4.401,0.005,2.611,-5.527,-63.43899999999999,0.238,3.553,3.7309,2.644,3.553,7.954,3.934,4.732,0.7829999999999999,0.0,0.551,-7.782,-7.231,4.207,0.057,1.769,-6.237,-57.912,0.86,4.99,33.7409,1.85,4.99,12.220999999999998
C1786,2010,alive,5.92,21.815,10.640999999999998,0.0,0.541,-2.689,-2.148,12.503,0.0,4.981,-3.236,-19.516,1.999,23.144,74.9268,5.6160000000000005,23.144,25.292,20.52,22.104,8.552999999999999,0.0,0.313,1.001,1.314,12.936,0.0,3.922,0.852,-16.504,1.689,21.489,75.4437,4.458,21.489,20.175,18.666,19.901,9.125,0.0,0.3379999999999999,2.299,2.637,14.883,0.0,4.409,2.3680000000000003,-17.345,1.827,24.00800000000001,44.1283,4.409,24.00800000000001,21.371
C1787,2008,failed,125.253,181.22,199.092,0.0,6.4220000000000015,-99.957,-93.535,20.464,5.782,327.64,-190.974,-672.5939999999998,46.246,219.556,17.4981,340.209,219.556,313.091,140.437,213.361,139.168,101.365,7.645,-79.17699999999998,-71.532,18.027,3.772,71.32,-99.592,-483.103,44.527,157.195,254.2043,184.28,157.195,228.727,175.68400000000003,254.061,128.475,145.621,7.739,-72.109,-64.37,37.099,2.891,45.934,-77.783,-382.55300000000005,51.36600000000001,165.574,637.7766,201.354,165.574,229.944
C1788,2010,alive,6.745,7.338999999999999,4.637,0.013,0.271,-3.048,-2.777,7.949,0.643,5.271,-3.097,-82.663,2.415,12.586,7.3619,5.443,12.586,15.363,8.626,9.264,5.96,0.163,0.3,-4.703,-4.4030000000000005,8.567,0.564,5.431,-4.8260000000000005,-79.566,3.35,14.527,15.5611,5.678999999999999,14.527,18.93,10.713,11.692,9.274,0.375,0.2789999999999999,0.568,0.847,14.11,0.5329999999999999,6.914,0.585,-74.74,6.134,23.384,23.3604,7.394,23.384,22.537
C1789,2005,alive,8.902000000000003,12.528,7.275,0.0,0.623,-0.7879999999999999,-0.165,12.818,0.434,9.396,-1.027,-50.687,4.806,20.093,7.8966,10.175,20.093,20.258,10.114,14.032,7.907,0.0,0.487,-3.224,-2.737,12.733,1.4280000000000002,9.511,-3.303,-49.66,4.083,20.64,12.5981,10.595999999999998,20.64,23.377,10.221,13.415,8.224,0.0,0.611,-2.138,-1.527,11.969,1.094,8.65,-2.132,-44.925,6.365,20.193,24.1011,9.117,20.193,21.72
C1790,2008,failed,152.329,330.444,569.865,40.04,32.791,32.777,65.568,325.998,0.0,749.0939999999997,-25.031,-1181.922,99.483,895.863,8.5617,791.9830000000003,895.863,830.295,223.892,460.403,555.62,662.675,28.8,33.747,62.547,346.56300000000016,0.0,245.216,15.736,-1167.661,113.588,902.183,55.6269,907.943,902.183,839.6360000000003,206.607,392.25,663.83,607.077,47.536,12.492,60.028,347.63699999999994,0.0,253.372,-237.958,-1162.3339999999996,118.012,1011.467,47.8166,860.505,1011.467,951.439
C1791,2010,alive,457.555,1392.856,293.1740000000001,212.062,41.393,1.354,42.747,156.954,32.672,430.154,-16.486,-713.2610000000003,103.091,450.128,1115.1095,652.525,450.128,407.381,173.12400000000005,1323.825,424.39,419.304,34.929,36.979,71.908,226.547,29.384,163.721,-4.198,-696.635,116.353,650.937,684.4062,593.364,650.937,579.029,181.293,1317.902,350.852,448.458,47.01300000000001,15.987,63.0,212.02,34.509,156.922,-548.7040000000002,-689.567,105.606,562.872,581.3183,620.564,562.872,499.872
C1792,2014,alive,209.857,552.8430000000002,654.15,127.177,23.2,49.301,72.501,209.304,52.102,202.02,-158.097,371.327,79.89,863.454,602.486,379.948,863.454,790.953,219.904,776.313,648.241,93.139,21.0,59.589,80.589,207.221,60.487,215.163,49.43899999999999,531.737,68.77,855.462,721.6173,375.244,855.462,774.873,208.599,747.582,613.605,123.75,18.0,65.77199999999999,83.772,197.876,51.293,205.722,53.102,480.61,66.01,811.4810000000001,708.1062,397.323,811.4810000000001,727.709
C1793,2001,alive,429.302,880.58,2274.1710000000007,15.1,54.619,-91.087,-36.468,-36.468,6.67,446.161,-104.253,82.102,298.896,2237.703,113.0387,732.341,2237.703,2274.1710000000007,509.735,926.682,2302.334,15.1,51.96100000000001,-1.927,50.034,50.034,8.419,395.458,-7.565,188.774,342.897,2352.368,90.8562,674.498,2352.368,2302.334,471.012,916.272,2318.569,15.1,52.556,7.875,60.431,60.431,9.268,396.455,2.713,197.545,349.722,2379.0,168.8306,657.71,2379.0,2318.569
C1794,2004,alive,85.435,948.583,137.42600000000002,190.145,40.038,50.03100000000001,90.069,175.90900000000005,6.774,57.848,18.011,78.119,23.917,313.335,796.2685,399.476,313.335,223.266,43.19600000000001,920.15,130.27200000000002,208.145,38.026,35.893,73.919,159.90200000000004,6.6160000000000005,57.956,8.799,60.108,24.591,290.1740000000001,510.77,400.101,290.1740000000001,216.255,39.041,916.736,123.529,211.688,34.79,31.57800000000001,66.368,149.514,6.433,55.24,30.691,51.309,24.97300000000001,273.043,527.2573,400.464,273.043,206.675
C1795,2003,alive,146.07,679.6089999999998,214.123,25.913,19.601,91.172,110.773,271.353,38.322,97.154,37.892,-3.78,71.795,485.476,1083.316,132.766,485.476,374.703,171.002,539.622,140.217,20.419,10.208,31.54,41.74800000000001,148.951,29.999,55.118,16.381,-0.262,50.067,289.168,705.8646,82.715,289.168,247.42,81.806,169.78599999999997,111.147,19.078,13.905,1.023,14.928,96.73,25.6,37.892,-21.387,-72.516,40.197,207.877,344.1894,58.653,207.877,192.949
C1796,2003,alive,59.663,101.738,38.994,0.0,4.765,-0.11,4.655,57.41,3.244,35.114000000000004,-10.236,12.147,12.715,96.404,111.8591,39.51300000000001,96.404,91.749,65.99600000000001,121.097,31.862,0.0,4.86,5.553,10.413,61.15600000000001,4.851,36.192,3.874,17.485,14.612,93.018,76.8643,54.342,93.018,82.605,80.35300000000002,98.335,34.468,0.0,4.258,3.75,8.008,54.315,0.0,30.052,3.879,14.701,24.381,88.78299999999999,221.9837,38.205,88.78299999999999,80.775
C1797,2008,alive,320.625,363.973,9.229,292.23,10.1,-82.075,-71.975,145.246,26.783,74.589,-98.521,-1364.865,15.794,154.475,586.0968,586.137,154.475,226.45,216.07,258.836,235.241,399.5,7.5,-159.918,-152.418,-152.418,23.371,39.183,-181.006,-1267.636,7.254,82.823,544.4752,444.234,82.823,235.241,365.495,421.456,310.07,399.5,5.2,-278.485,-273.285,-273.285,15.875,62.247,-274.32,-1086.522,3.527,36.785,819.9546,467.254,36.785,310.07
C1798,2012,alive,453.418,1219.952,109.371,161.793,37.81800000000001,38.72,76.538,318.562,64.384,114.028,5.6110000000000015,317.157,74.396,427.9330000000001,1481.9946,462.913,427.9330000000001,351.395,635.931,1336.797,81.329,153.453,33.467,240.126,273.593,463.045,60.316,98.651,140.659,311.107,78.53399999999998,544.374,1932.8849,445.673,544.374,270.781,633.141,1287.5739999999996,58.543,145.743,31.206,215.086,246.292,380.469,54.38800000000001,72.122,125.608,173.604,43.879,439.012,1353.4021,396.439,439.012,192.72
C1799,2002,alive,368.983,875.2189999999997,147.186,261.946,133.4,-70.639,62.761,91.631,0.0,220.314,-343.874,-1892.135,33.513000000000005,238.817,203.1102,497.31300000000016,238.817,176.05599999999995,29.173,612.077,5.072,145.914,0.087,-4.739,-4.652,-4.652,0.0,40.198,-102.648,-970.745,0.898,0.42,70.0892,186.112,0.42,5.072,158.364,986.256,1.096,89.985,0.098,-0.7490000000000001,-0.6509999999999999,-0.6509999999999999,0.0,2.471,-49.137,-868.4010000000003,0.873,0.445,228.2844,124.185,0.445,1.096
C1800,2002,alive,50.677,71.679,139.99,0.0,5.757999999999999,-8.154,-2.396,93.8,31.942,22.287,-23.504,-19.914,4.457,233.79,17.195,27.496,233.79,236.186,68.077,107.108,151.141,6.0829999999999975,7.074,-0.737,6.3370000000000015,107.008,27.58,28.5,-3.843,3.59,3.662,258.149,22.455,39.583,258.149,251.812,91.59,147.782,207.808,38.28,6.507999999999999,-2.499,4.009,120.699,53.778,33.164,-13.034,7.433,24.826,328.50699999999995,23.9978,76.029,328.50699999999995,324.498
C1801,2003,alive,14.361,35.446,25.622,17.247,1.7519999999999998,0.693,2.445,17.495,0.0,9.434,-2.907,-10.103,5.774,43.117,15.678,28.267,43.117,40.672,15.867,38.127,25.116,17.707,2.181,0.952,3.133,19.643,0.0,8.719,-2.017,-7.145,7.449,44.75899999999999,19.8542,28.0,44.75899999999999,41.62600000000001,20.123,43.233,49.562,13.880999999999998,2.077,-1.919,0.158,10.720999999999998,0.0,15.708,-7.247999999999997,-5.122999999999998,13.71,60.283,19.677,31.051,60.283,60.125
C1802,2005,alive,125.752,677.323,94.15,307.7270000000001,43.0,13.398,56.398,139.151,13.298,125.174,-23.684,-492.035,29.981,233.301,147.6788,460.985,233.301,176.903,57.341,620.66,91.082,299.894,39.2,5.226,44.426,116.37,14.925999999999998,46.31,-10.155,-465.441,29.72300000000001,207.452,246.1313,377.728,207.452,163.026,56.471,621.922,84.852,333.789,41.3,10.311,51.611,123.105,11.931,44.168,-17.756,-457.76,29.88300000000001,207.957,48.235,417.252,207.957,156.346
C1803,2003,alive,39.334,40.698,1.244,0.0,2.1,5.943,8.043,31.664,0.0,9.847,1.5490000000000002,-8.865,6.162000000000001,32.908,39.5368,9.847,32.908,24.865,38.457,42.942,3.855,0.0,3.3760000000000003,-4.4030000000000005,-1.027,39.444,0.0,14.2,-7.295,-11.212,8.144,43.299,18.7416,14.2,43.299,44.326,50.158,56.837,9.74,0.0,3.056,0.05,3.1060000000000003,47.913,0.0,19.549,-0.611,-4.296,12.193,57.653,27.5032,19.549,57.653,54.547
C1804,2013,alive,0.669,5.305,0.321,0.0,0.41,0.741,1.151,4.703,0.0,42.00100000000001,28.462,-237.012,0.295,5.024,6.9788,42.00100000000001,5.024,3.873,0.948,6.039,1.209,0.0,0.972,-5.481,-4.509,1.135,0.0,75.575,-19.386,-264.865,0.217,2.344,5.4757,75.575,2.344,6.853,0.898,7.6,0.584,0.0,0.977,-5.314,-4.337,1.683,0.0,76.773,-0.8490000000000001,-245.423,0.674,2.267,6.1244,76.773,2.267,6.604
C1805,2004,failed,983.979,1591.884,1508.382,0.0,81.318,101.99,183.308,1153.087,715.184,464.293,60.521,443.533,25.766,2661.469,1120.9848,782.5310000000003,2661.469,2478.161,929.12,1335.273,1376.0179999999998,0.0,54.404,122.153,176.55700000000004,1019.254,701.928,466.158,74.825,405.397,55.786,2395.272,1348.1555,573.554,2395.272,2218.715,772.9789999999997,1150.481,1242.776,0.0,45.914,114.269,160.183,941.94,615.256,399.491,69.24600000000001,328.795,41.168,2184.716,996.321,481.76,2184.716,2024.533
C1806,2004,alive,56.106,71.642,155.42600000000004,7.683,0.928,3.794,4.722,17.614,20.301,21.738000000000003,-2.481,22.44400000000001,15.53,173.04,37.6314,29.519,173.04,168.31799999999996,56.291,77.75,250.429,7.922999999999999,2.62,-1.164,1.456,36.015,9.605,25.63,-2.588,24.925,35.117,286.444,17.0267,33.816,286.444,284.988,54.044,70.661,223.59,0.0,2.012,1.358,3.37,38.42,11.165,23.946,0.942,27.513,32.561,262.01,17.2584,24.149,262.01,258.64
C1807,2005,alive,2.511,25.108,109.803,2.815,5.416,-6.994,-1.578,6.192,0.973,25.188,-10.720999999999998,-65.184,0.758,115.995,6.1364,33.406,115.995,117.573,3.89,31.714,121.921,6.613,6.197,-5.686,0.511,7.286,1.048,17.164,-2.441,-54.463,0.97,129.207,8.7663,29.32800000000001,129.207,128.696,3.804,57.31399999999999,127.832,32.497,7.077999999999999,-2.156,4.922,11.548,1.024,17.855999999999995,-5.977,-52.022,0.326,139.38,5.8442,52.506,139.38,134.458
C1808,2006,alive,2.0580000000000003,5.176,4.143,2.35,0.616,-5.563,-4.947,3.303,0.035,3.525,-7.625,-115.676,0.687,7.4460000000000015,1.3804,5.875,7.4460000000000015,12.393,3.039,5.478,2.7310000000000003,0.479,0.434,-4.462,-4.0280000000000005,1.833,0.0,2.337,-5.8660000000000005,-102.853,0.225,4.564,6.7144,2.8160000000000003,4.564,8.592,3.631,7.119,2.269,0.4629999999999999,0.469,-4.181,-3.712,2.595,0.0,1.811,-6.579,-96.972,0.3329999999999999,4.864,17.8527,2.274,4.864,8.576
C1809,2005,alive,49.907,53.729,49.028,27.845,1.077,8.811,9.888,29.542,13.786,19.12,3.198,-153.751,26.915,78.57,76.056,47.403,78.57,68.682,49.74,54.085,56.44,24.469,1.0,12.229,13.229,31.926,12.565,25.53,2.599,-156.484,25.285,88.366,101.7663,50.56100000000001,88.366,75.137,46.631,51.22,44.746,68.653,0.4379999999999999,10.644,11.082,27.108,12.220999999999998,18.538,5.038,-160.129,27.751,71.854,40.6887,88.134,71.854,60.772
C1810,2005,alive,55.77,160.793,8.805,57.737,10.18,-10.678,-0.498,50.69300000000001,0.046,17.702,-13.414,-144.87,13.682,59.49800000000001,169.9295,78.582,59.49800000000001,59.996,66.582,170.354,6.729,58.587,5.931,-5.9979999999999976,-0.067,35.579,0.069,14.889,-9.455,-131.507,10.38,42.308,167.2596,75.96300000000002,42.308,42.375,33.623000000000005,41.167,2.736,0.0,2.067,-4.593,-2.526,22.124,0.113,8.45,-7.7360000000000015,-121.667,5.468999999999999,24.86,165.7029,9.371,24.86,27.386
C1811,2011,failed,308.367,342.33,339.589,252.19,13.826,-48.797,-34.971,104.857,124.344,114.025,-77.619,-899.414,96.777,444.446,65.9048,375.028,444.446,479.417,345.475,425.584,401.296,150.0,17.903,30.642,48.545,190.165,80.01899999999998,213.716,3.713,-821.441,186.96,591.461,427.9113,364.305,591.461,542.9159999999998,294.315,389.852,401.168,268.983,22.841,2.6660000000000004,25.507,166.31799999999996,71.536,118.901,-5.67,-824.742,142.94899999999996,567.486,166.7698,389.24,567.486,541.979
C1812,2011,failed,23.79,33.519,194.113,11.489,1.955,2.351,4.306,17.526,2.125,14.029000000000002,1.263,-28.424,20.872,211.639,11.6301,25.518,211.639,207.333,20.033,29.57800000000001,153.227,3.916,2.158,1.398,3.556,16.086,1.744,18.388,0.465,-29.687,17.53,169.313,10.4395,22.522,169.313,165.757,18.732,30.118,159.537,4.883,2.438,1.685,4.123,17.517,1.959,18.336,-2.339,-30.152,15.878,177.054,13.2553,23.589,177.054,172.93099999999995
C1813,2011,alive,11.025,11.68,1.2990000000000002,0.3279999999999999,0.251,-10.417,-10.166,-1.442,0.0,1.156,-3.834,-357.081,1.606,-0.143,5.7788,2.6010000000000004,-0.143,10.023,25.637,28.23,2.0,0.471,0.347,-12.192,-11.845,0.179,4.042,2.567,-20.517,-353.246,0.562,2.1790000000000003,60.0078,16.615,2.1790000000000003,14.024,6.695,7.6110000000000015,15.109000000000002,0.598,0.3229999999999999,-15.427,-15.104,-15.104,0.342,2.289,-16.711,-339.011,0.019,0.005,62.5664,2.952,0.005,15.109000000000002
C1814,2006,alive,55.572,71.032,154.511,0.0,3.2710000000000004,4.476,7.747000000000001,89.721,45.13,37.235,2.283,5.289,0.0,244.232,28.1652,39.148,244.232,236.485,58.082,77.30199999999998,149.145,0.0,2.832,0.47,3.302,83.986,49.552,47.392,-1.003,2.701,0.0,233.131,25.0726,48.99800000000001,233.131,229.829,53.945,68.27,147.97,0.015,2.406,4.698,7.104,82.178,43.653,37.487,-0.2,3.704,0.0,230.148,34.9763,39.397,230.148,223.044
C1815,2009,alive,226.026,292.065,353.98,0.0,13.353,68.604,81.95700000000002,131.037,55.236,63.282,11.749,112.092,81.335,485.017,478.6457,68.139,485.017,403.06,169.43099999999995,282.342,393.92800000000005,0.0,14.568,65.09899999999999,79.667,136.632,63.334,59.945,-25.169,99.198,75.406,530.56,289.2497,77.64,530.56,450.893,190.35,389.374,382.702,0.0,15.403,66.47,81.873,148.004,65.595,73.472,39.607,129.102,73.399,530.706,603.8635,108.861,530.706,448.833
C1816,2014,alive,1586.069,2576.682,1924.025,250.0,134.44899999999998,304.444,438.893,775.6,55.468,567.964,185.765,1881.485,469.641,2699.625,5875.1634,925.092,2699.625,2260.732,1503.9879999999994,2556.588,1884.99,250.0,124.999,244.161,369.16,710.14,48.257,632.677,179.207,1805.579,562.422,2595.13,4961.2123,991.342,2595.13,2225.97,1234.704,2288.342,1734.193,0.0,114.238,188.93400000000003,303.172,631.566,49.27,882.573,94.732,1629.146,562.078,2365.759,3176.5412,981.15,2365.759,2062.587
C1817,2014,alive,498.006,1406.203,811.533,559.938,38.25,220.738,258.988,456.689,0.0,280.688,110.012,-142.4,264.074,1268.222,3190.4578,887.387,1268.222,1009.234,1026.013,1898.722,698.232,680.693,35.189,234.739,269.928,452.693,0.0,672.633,129.77200000000002,-118.365,238.396,1150.925,2346.8701,1411.818,1150.925,880.997,899.967,1876.079,649.81,1034.184,46.382,212.768,259.15,424.12,0.0,288.149,95.833,-103.708,246.895,1073.93,907.4531,1397.68,1073.93,814.78
C1818,2002,alive,25.624,42.00899999999999,14.347,8.477,1.979,-26.177,-24.198,10.683,6.763999999999999,9.028,-24.36,-35.566,7.127000000000002,25.03,5.7906,18.718,25.03,49.228,45.202,65.227,25.119,0.0,1.506,-12.281,-10.775,16.762999999999998,6.2920000000000025,18.16,-19.35,-11.668,11.997,41.882,134.3496,18.16,41.882,52.657,35.844,52.79600000000001,45.294,0.0,0.895,-12.095999999999998,-11.201,17.916,8.43,25.24,-7.984,7.756,9.398,63.21,501.5985,25.24,63.21,74.411
C1819,2003,alive,19.625,23.7,11.144,0.0,2.148,-10.629,-8.481,10.782,5.502999999999999,11.254,-13.262,-78.782,3.677,21.926,22.4356,12.894,21.926,30.407,25.934,28.06,8.817,0.0,1.53,-7.11,-5.58,14.67,3.816,8.535,-4.895,-65.513,3.139,23.487,6.9786,10.153,23.487,29.067,31.038,34.173,18.982,0.0,2.067,-6.6370000000000005,-4.57,22.889,3.575,9.235,-30.879,-60.622,4.2860000000000005,41.871,20.3396,11.397,41.871,46.441
